epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
45,37,0.0003906769852619618,0.00038897545891813934,1.0,3498.0,3498.0,38.0,0.002003991976380348,0.0019072676077485085,1.0,184.0,184.0,38.0,0.007423685863614082,0.006575006525963545,1.0,56.0,56.0,32.0,0.0012791699264198542,0.0019298067782074213,1.0,1057.0,1057.0,38.0,0.0007655243971385062,0.000730580126401037,1.0,8404.0263671875,0.420201318359375
46,37,0.00039893362554721534,0.0004151064495090395,1.0,3498.0,3498.0,38.0,0.0019988485146313906,0.0017078252276405692,1.0,184.0,184.0,38.0,0.0050481874495744705,0.004883311223238707,1.0,56.0,56.0,31.0,0.0010693002259358764,0.0009694121545180678,1.0,1057.0,1057.0,38.0,0.0006635308964177966,0.0006623997469432652,1.0,8403.3935546875,0.420169677734375
47,37,0.00036120854201726615,0.000272813078481704,1.0,3498.0,3498.0,38.0,0.002100929617881775,0.001870764885097742,1.0,184.0,184.0,38.0,0.005578405689448118,0.004155903123319149,1.0,56.0,56.0,29.0,0.001215691794641316,0.0016151285963132977,1.0,1057.0,1057.0,38.0,0.0006829267367720604,0.0006772587075829506,1.0,8402.7607421875,0.42013803710937503
48,37,0.0003601026546675712,0.0005382909439504147,1.0,3498.0,3498.0,38.0,0.001448625698685646,0.0023624629247933626,1.0,184.0,184.0,37.0,0.00500847352668643,0.0035902843810617924,1.0,56.0,56.0,30.0,0.000785719370469451,0.0006131124682724476,1.0,1057.0,1057.0,38.0,0.0005569701897911727,0.0005499825347214937,1.0,8402.126953125,0.42010634765625005
49,37,0.0003522704355418682,0.00030135808628983796,1.0,3498.0,3498.0,38.0,0.0013540383661165833,0.0011098389513790607,1.0,184.0,184.0,38.0,0.005286466795951128,0.007210472598671913,1.0,56.0,56.0,28.0,0.000862728338688612,0.001025676028802991,1.0,1057.0,1057.0,38.0,0.0005708186654374003,0.0005608615465462208,1.0,8401.494140625,0.42007470703125
50,37,0.0003332767228130251,0.00031750425114296377,1.0,3498.0,3498.0,38.0,0.0016121931839734316,0.0015910145593807101,1.0,184.0,184.0,38.0,0.004247769713401794,0.004751675296574831,1.0,56.0,56.0,26.0,0.001069373800419271,0.000852478202432394,1.0,1057.0,1057.0,38.0,0.0005875821807421744,0.0005903333658352494,1.0,8400.859375,0.42004296875
51,37,0.0003569282707758248,0.0004520136280916631,1.0,3498.0,3498.0,38.0,0.0024283912498503923,0.004714371636509895,1.0,184.0,184.0,36.0,0.005858574528247118,0.004141279496252537,1.0,56.0,56.0,28.0,0.0009217702900059521,0.00058607233222574,1.0,1057.0,1057.0,38.0,0.0006548296078108251,0.0006251825834624469,1.0,8400.228515625,0.42001142578125
52,37,0.0003450290241744369,0.00045639340532943606,1.0,3498.0,3498.0,38.0,0.0017998081166297197,0.0025677508674561977,1.0,184.0,184.0,38.0,0.005642704199999571,0.006087904796004295,1.0,56.0,56.0,28.0,0.0011076325317844748,0.001070815254934132,1.0,1057.0,1057.0,38.0,0.0006549712852574885,0.0006308311130851507,1.0,8399.59375,0.41997968750000003
53,37,0.0003570523113012314,0.00048287317622452974,1.0,3498.0,3498.0,38.0,0.0014192770468071103,0.0008511740015819669,1.0,184.0,184.0,37.0,0.0056448825635015965,0.006353338714689016,1.0,56.0,56.0,30.0,0.0010487661929801106,0.0009308019652962685,1.0,1057.0,1057.0,38.0,0.0006401342106983066,0.0006120490143075585,1.0,8398.9599609375,0.419947998046875
54,37,0.00027976278215646744,0.00026849572896026075,1.0,3498.0,3498.0,38.0,0.001378941466100514,0.0014232925605028868,1.0,184.0,184.0,38.0,0.0047959755174815655,0.006569490302354097,1.0,56.0,56.0,30.0,0.0011649245861917734,0.0008795348694548011,1.0,1057.0,1057.0,38.0,0.000572225428186357,0.000569809228181839,1.0,8398.328125,0.41991640625000004
55,37,0.000284933194052428,0.00020764196233358234,1.0,3498.0,3498.0,38.0,0.0012019865680485964,0.0007799367886036634,1.0,184.0,184.0,38.0,0.004662467632442713,0.0036942302249372005,1.0,56.0,56.0,29.0,0.0008374318131245673,0.001025681383907795,1.0,1057.0,1057.0,38.0,0.0004919240018352866,0.000493039726279676,1.0,8397.693359375,0.41988466796875
56,37,0.0003120011533610523,0.00023671261442359537,1.0,3498.0,3498.0,38.0,0.0015011815121397376,0.0010873883729800582,1.0,184.0,184.0,38.0,0.003614087589085102,0.0039559295400977135,1.0,56.0,56.0,29.0,0.0009343576966784894,0.000746440258808434,1.0,1057.0,1057.0,38.0,0.0005342916119843721,0.0005333894514478743,1.0,8397.060546875,0.41985302734375
57,37,0.00033148107468150556,0.0002303460641996935,1.0,3498.0,3498.0,38.0,0.0014268668601289392,0.001067045028321445,1.0,184.0,184.0,38.0,0.007010255008935928,0.0093787657096982,1.0,56.0,56.0,27.0,0.001073657302185893,0.0008191701490432024,1.0,1057.0,1057.0,38.0,0.0006223090458661318,0.0006151187117211521,1.0,8396.4296875,0.419821484375
58,37,0.00029503856785595417,0.0002246723452117294,1.0,3498.0,3498.0,38.0,0.0013284123269841075,0.0010167623404413462,1.0,184.0,184.0,38.0,0.006068821530789137,0.006141698453575373,1.0,56.0,56.0,30.0,0.0008810088038444519,0.0009176746825687587,1.0,1057.0,1057.0,38.0,0.0005277744494378567,0.0005312936846166849,1.0,8395.7939453125,0.41978969726562504
59,37,0.00028678763192147017,0.0002233273262390867,1.0,3498.0,3498.0,38.0,0.001541494275443256,0.0012462865561246872,1.0,184.0,184.0,38.0,0.00373278371989727,0.0048775337636470795,1.0,56.0,56.0,29.0,0.0009846342727541924,0.0023543830029666424,1.0,1057.0,1057.0,38.0,0.000608201720751822,0.000529011944308877,1.0,8395.1591796875,0.419757958984375
60,37,0.00023778228205628693,0.0002477691450621933,1.0,3498.0,3498.0,38.0,0.0009911403758451343,0.0010081999935209751,1.0,184.0,184.0,38.0,0.004241994582116604,0.003685274627059698,1.0,56.0,56.0,29.0,0.0006443483289331198,0.0005143239977769554,1.0,1057.0,1057.0,38.0,0.0003999971377197653,0.0004030782147310674,1.0,8394.5283203125,0.419726416015625
61,37,0.00032904386171139777,0.00025997060583904386,1.0,3498.0,3498.0,38.0,0.0017854496836662292,0.0015260098734870553,1.0,184.0,184.0,38.0,0.0040244124829769135,0.004462807439267635,1.0,56.0,56.0,29.0,0.00115628307685256,0.0026401462964713573,1.0,1057.0,1057.0,38.0,0.0006937474245205522,0.0006104434723965824,1.0,8393.89453125,0.4196947265625
62,37,0.000293633813271299,0.0002411377354292199,1.0,3498.0,3498.0,38.0,0.0015187285607680678,0.0012332863407209516,1.0,184.0,184.0,38.0,0.004569882992655039,0.004113679751753807,1.0,56.0,56.0,34.0,0.0008941858541220427,0.001206281129270792,1.0,1057.0,1057.0,38.0,0.0005248584202490747,0.0005229708040133119,1.0,8393.2607421875,0.419663037109375
63,37,0.00028519207262434065,0.00028090356499888003,1.0,3498.0,3498.0,38.0,0.0018229756969958544,0.00239346525631845,1.0,184.0,184.0,38.0,0.0048018088564276695,0.003644323907792568,1.0,56.0,56.0,29.0,0.0005847339634783566,0.0005739215994253755,1.0,1057.0,1057.0,38.0,0.0004719439602922648,0.00046298111556097865,1.0,8392.62890625,0.4196314453125
64,37,0.0002759713970590383,0.00017872544412966818,1.0,3498.0,3498.0,38.0,0.0014287870144471526,0.0009297782089561224,1.0,184.0,184.0,38.0,0.0038059467915445566,0.003490431234240532,1.0,56.0,56.0,28.0,0.0006030000513419509,0.000755729153752327,1.0,1057.0,1057.0,38.0,0.0004359002341516316,0.00043352425564080477,1.0,8391.994140625,0.41959970703125005
