epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
51,37,0.0002872660115826875,0.00031398871215060353,1.0,3498.0,3498.0,38.0,0.0014584922464564443,0.001481984625570476,1.0,184.0,184.0,38.0,0.005375373642891645,0.004884880501776934,1.0,56.0,56.0,29.0,0.0007606238941662014,0.0006322229746729136,1.0,1057.0,1057.0,38.0,0.0004957878263667226,0.0004959790385328233,1.0,8400.22265625,0.4200111328125
52,37,0.0002888501912821084,0.0002515206579118967,1.0,3498.0,3498.0,38.0,0.0012576798908412457,0.0012133480049669743,1.0,184.0,184.0,38.0,0.0053856391459703445,0.0034283564891666174,1.0,56.0,56.0,26.0,0.0008263001218438148,0.000511705526150763,1.0,1057.0,1057.0,38.0,0.0004993239417672157,0.0005040263058617711,1.0,8399.587890625,0.41997939453125
53,37,0.0003666750271804631,0.0003894470282830298,1.0,3498.0,3498.0,38.0,0.001886109821498394,0.0026288614608347416,1.0,184.0,184.0,37.0,0.00539780268445611,0.00539470836520195,1.0,56.0,56.0,29.0,0.0017037078505381942,0.001737890881486237,1.0,1057.0,1057.0,38.0,0.0007751490920782089,0.0007784712361171842,1.0,8398.9541015625,0.419947705078125
54,37,0.00033697515027597547,0.00023982644779607654,1.0,3498.0,3498.0,38.0,0.0015315163182094693,0.0013844104250892997,1.0,184.0,184.0,38.0,0.005118679255247116,0.0034504591021686792,1.0,56.0,56.0,28.0,0.000871717871632427,0.000641842489130795,1.0,1057.0,1057.0,38.0,0.000552973011508584,0.0005565359606407583,1.0,8398.3212890625,0.419916064453125
55,37,0.00036008073948323727,0.0004080157959833741,1.0,3498.0,3498.0,38.0,0.0018666296964511275,0.0021591405384242535,1.0,184.0,184.0,38.0,0.0037898560985922813,0.003732596058398485,1.0,56.0,56.0,30.0,0.0008311851415783167,0.0014842506498098373,1.0,1057.0,1057.0,38.0,0.0005897529190406203,0.000561797060072422,1.0,8397.689453125,0.41988447265625
56,37,0.00028653498156927526,0.00026301946491003036,1.0,3498.0,3498.0,38.0,0.0016682674176990986,0.0015683014644309878,1.0,184.0,184.0,38.0,0.005717440973967314,0.003969981335103512,1.0,56.0,56.0,29.0,0.0009677953203208745,0.0007137831998988986,1.0,1057.0,1057.0,38.0,0.0005507381865754724,0.0005531588685698807,1.0,8397.056640625,0.41985283203125
57,37,0.00033541832817718387,0.00048588711069896817,1.0,3498.0,3498.0,38.0,0.0022666004952043295,0.0030131235253065825,1.0,184.0,184.0,36.0,0.004659261554479599,0.005419743247330189,1.0,56.0,56.0,30.0,0.0012763156555593014,0.0004451827553566545,1.0,1057.0,1057.0,38.0,0.0006615954916924238,0.0006674311007373035,1.0,8396.4228515625,0.41982114257812503
58,37,0.0003335966030135751,0.0004290126671548933,1.0,3498.0,3498.0,38.0,0.0013375179842114449,0.0015518323052674532,1.0,184.0,184.0,36.0,0.004802820272743702,0.0029666174668818712,1.0,56.0,56.0,30.0,0.0008928005117923021,0.0004884722293354571,1.0,1057.0,1057.0,38.0,0.0005448055453598499,0.0005475854268297553,1.0,8395.7890625,0.41978945312500004
59,37,0.00033343443647027016,0.0003285066632088274,1.0,3498.0,3498.0,38.0,0.0019827198702841997,0.0018581901676952839,1.0,184.0,184.0,38.0,0.004973347298800945,0.004769417457282543,1.0,56.0,56.0,28.0,0.0006057932041585445,0.000474845728604123,1.0,1057.0,1057.0,38.0,0.0005071472260169685,0.0005109499325044453,1.0,8395.1533203125,0.41975766601562503
60,37,0.0002827530261129141,0.00016607745783403516,1.0,3498.0,3498.0,38.0,0.0018830677727237344,0.0007827883237041533,1.0,184.0,184.0,38.0,0.004375540651381016,0.004856009501963854,1.0,56.0,56.0,30.0,0.0008474857895635068,0.001112955855205655,1.0,1057.0,1057.0,38.0,0.0005135432002134621,0.0005164499161764979,1.0,8394.521484375,0.41972607421875
